folder,file,ptm,gene,other
PTM501-1000,PTM967,PTM967,rbclrevnew,P1410379
PTM501-1000,PTM967,PTM967,tlf5,P1410379
PTM501-1000,PTM967,PTM967,tlr,P1410379
PTM501-1000,PTM968,PTM968,f57,P1410379
PTM501-1000,PTM968,PTM968,gwsfn,P1410379
PTM501-1000,PTM968,PTM968,gwsrx,P1410379
PTM501-1000,PTM968,PTM968,psbaf,P1410302
PTM501-1000,PTM968,PTM968,psbar2,P1410379
PTM501-1000,PTM968,PTM968,rbclrevnew,P1410379
PTM501-1000,PTM968,PTM968,tlf5,P1410379
PTM501-1000,PTM968,PTM968,tlr,P1410379
PTM501-1000,PTM970,PTM970,psbaf,P1410302
PTM501-1000,PTM970,PTM970,psbaf,P1410327
PTM501-1000,PTM970,PTM970,psbar2,P1410379
PTM501-1000,PTM971 (1),PTM971,gazf2,P1511617
PTM501-1000,PTM971 (1),PTM971,gazf2,P1511617
PTM501-1000,PTM971,PTM971,gazf2,P1511749
PTM501-1000,PTM972,PTM972,psbaf,P1511266
PTM501-1000,PTM973,PTM973,psbaf,P1511266
PTM501-1000,PTM974,PTM974,psbaf,P1511266
PTM501-1000,PTM975,PTM975,psbaf,P1511266
PTM501-1000,PTM976,PTM976,psbaf,P1511266
PTM501-1000,PTM977,PTM977,psbaf,P1511266
PTM501-1000,PTM978,PTM978,psbaf,P1511266
PTM501-1000,PTM980,PTM980,f57,P1511398
PTM501-1000,PTM980,PTM980,gwsfn,P1511398
PTM501-1000,PTM980,PTM980,gwsrx,P1511451
PTM501-1000,PTM980,PTM980,gwsrx,P1511451
PTM501-1000,PTM980,PTM980,psbaf,P1511266
PTM501-1000,PTM980,PTM980,psbar2,P1511448
PTM501-1000,PTM980,PTM980,rbclrevnew,P1511398
PTM501-1000,PTM980,PTM980,tlf5,P1511398
PTM501-1000,PTM980,PTM980,tlr,P1511391
PTM501-1000,PTM980,PTM980,tlr,P1511451
PTM501-1000,PTM980,PTM980,tlr,P1511451
PTM501-1000,PTM982,PTM982,psbaf,P1511266
PTM501-1000,PTM984,PTM984,psbaf,P1511266
PTM501-1000,PTM985,PTM985,psbaf,P1511266
PTM501-1000,PTM986,PTM986,f57,P1511398
PTM501-1000,PTM986,PTM986,gwsfn,P1511398
PTM501-1000,PTM986,PTM986,gwsfn,P1511451
PTM501-1000,PTM986,PTM986,gwsfn,P1511451
PTM501-1000,PTM986,PTM986,gwsrx,P1511451
PTM501-1000,PTM986,PTM986,gwsrx,P1511451
PTM501-1000,PTM986,PTM986,psbaf,P1511266
PTM501-1000,PTM986,PTM986,psbar2,P1511448
PTM501-1000,PTM986,PTM986,rbclrevnew,P1511398
PTM501-1000,PTM986,PTM986,tlf5,P1511398
PTM501-1000,PTM986,PTM986,tlr,P1511391
PTM501-1000,PTM987,PTM987,f57,P1511398
PTM501-1000,PTM987,PTM987,gwsfn,P1511398
PTM501-1000,PTM987,PTM987,gwsfn,P1511451
PTM501-1000,PTM987,PTM987,gwsfn,P1511451
PTM501-1000,PTM987,PTM987,gwsrx,P1511451
PTM501-1000,PTM987,PTM987,gwsrx,P1511451
PTM501-1000,PTM987,PTM987,psbaf,P1511266
PTM501-1000,PTM987,PTM987,psbar2,P1511448
PTM501-1000,PTM987,PTM987,rbclrevnew,P1511398
PTM501-1000,PTM987,PTM987,tlf5,P1511398
PTM501-1000,PTM987,PTM987,tlr,P1511391
PTM501-1000,PTM988,PTM988,f57,P1511398
PTM501-1000,PTM988,PTM988,gwsfn,P1511398
PTM501-1000,PTM988,PTM988,gwsrx,P1511451
PTM501-1000,PTM988,PTM988,gwsrx,P1511451
PTM501-1000,PTM988,PTM988,psbaf,P1511266
PTM501-1000,PTM988,PTM988,psbar2,P1511398
PTM501-1000,PTM988,PTM988,rbclrevnew,P1511391
PTM501-1000,PTM988,PTM988,tlf5,P1511398
PTM501-1000,PTM988,PTM988,tlr,P1511391
PTM501-1000,PTM988,PTM988,tlr,P1511394
PTM501-1000,PTM989,PTM989,f57,P1511398
PTM501-1000,PTM989,PTM989,gwsfn,P1511398
PTM501-1000,PTM989,PTM989,gwsfn,P1511451
PTM501-1000,PTM989,PTM989,gwsfn,P1511451
PTM501-1000,PTM989,PTM989,gwsfn,P1511460
PTM501-1000,PTM989,PTM989,gwsrx,P1511451
PTM501-1000,PTM989,PTM989,gwsrx,P1511451
PTM501-1000,PTM989,PTM989,gwsrx,P1511460
PTM501-1000,PTM989,PTM989,psbaf,P1511266
PTM501-1000,PTM989,PTM989,psbar2,P1511448
PTM501-1000,PTM989,PTM989,psbar2,P1511456
PTM501-1000,PTM989,PTM989,rbclrevnew,P1511391
PTM501-1000,PTM989,PTM989,tlf5,P1511398
PTM501-1000,PTM989,PTM989,tlr,P1511391
PTM501-1000,PTM991,PTM991,psbaf,P1511266
PTM501-1000,PTM992,PTM992,f57,P1511398
PTM501-1000,PTM992,PTM992,gwsfn,P1511451
PTM501-1000,PTM992,PTM992,gwsfn,P1511451
PTM501-1000,PTM992,PTM992,gwsrx,P1511451
PTM501-1000,PTM992,PTM992,gwsrx,P1511451
PTM501-1000,PTM992,PTM992,psbaf,P1511266
PTM501-1000,PTM992,PTM992,psbaf,P1511398
PTM501-1000,PTM992,PTM992,psbar2,P1511448
PTM501-1000,PTM992,PTM992,rbclrevnew,P1511391
PTM501-1000,PTM992,PTM992,tlf5,P1511398
PTM501-1000,PTM992,PTM992,tlr,P1511391
PTM501-1000,PTM993,PTM993,psbaf,P1511266
PTM501-1000,PTM994,PTM994,psbaf,P1511266
PTM501-1000,PTM995,PTM995,psbaf,P1511266
PTM501-1000,PTM996,PTM996,psbaf,P1511266
PTM501-1000,PTM997,PTM997,psbaf,P1511266
PTM501-1000,PTM998,PTM998,psbaf,P1511266
PTM501-1000,PTM999,PTM999,f57,P1511398
PTM501-1000,PTM999,PTM999,gwsfn,P1511398
PTM501-1000,PTM999,PTM999,gwsrx,P1511451
PTM501-1000,PTM999,PTM999,gwsrx,P1511451
PTM501-1000,PTM999,PTM999,psbaf,P1511266
PTM501-1000,PTM999,PTM999,psbar2,P1511398
PTM501-1000,PTM999,PTM999,rbclrevnew,P1511391
PTM501-1000,PTM999,PTM999,tlf5,P1511398
PTM501-1000,PTM999,PTM999,tlr,P1511391
PTM501-1000,PTM999,PTM999,tlr,P1511394
PTM501-1000,PTM999,PTM999,tlr,P1511451
PTM501-1000,PTM999,PTM999,tlr,P1511451
